family_group,family,task_id,m,n,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
A,softmax,softmax_m4096_n256,4096,256,89,8192,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 4}",0.02518399991095066,166.54637924201256,3.6815464102830933,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,90,8192,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 4}",0.02518399991095066,166.54637924201256,3.6815464102830933,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,91,8192,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 4}",0.02518399991095066,166.54637924201256,3.6815464102830933,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,92,8192,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 8}",0.022624000906944275,185.39178889055773,3.788743949180269,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,93,8192,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 8}",0.022655999287962914,185.1299493211242,3.787330592899019,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,94,8192,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 8}",0.022655999287962914,185.1299493211242,3.787330592899019,3.0517578125e-05
A,softmax,softmax_m4096_n256,4096,256,95,8192,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 256}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 8}",0.022655999287962914,185.1299493211242,3.787330592899019,3.0517578125e-05
A,softmax,softmax_m4096_n512,4096,512,0,512,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 1}",0.007615999784320593,1101.445409343368,4.8775040098123235,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,1,512,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 1}",0.007615999784320593,1101.445409343368,4.8775040098123235,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,2,512,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 1}",0.007615999784320593,1101.445409343368,4.8775040098123235,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,3,512,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 1}",0.007615999784320593,1101.445409343368,4.8775040098123235,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,4,512,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 2}",0.007712000049650669,1087.734432831076,4.864977715235788,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,5,512,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 2}",0.007712000049650669,1087.734432831076,4.864977715235788,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,6,512,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 2}",0.007712000049650669,1087.734432831076,4.864977715235788,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,7,512,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 2}",0.007712000049650669,1087.734432831076,4.864977715235788,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,8,512,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 4}",0.007840000092983246,1069.9754975140568,4.848516432759713,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,9,512,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 4}",0.007872000336647034,1065.625970688539,4.844443076467065,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,10,512,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 4}",0.007872000336647034,1065.625970688539,4.844443076467065,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,11,512,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 4}",0.007872000336647034,1065.625970688539,4.844443076467065,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,12,512,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 8}",0.010143999941647053,826.9526861450242,4.590872887039726,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,13,512,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 8}",0.010143999941647053,826.9526861450242,4.590872887039726,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,14,512,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 8}",0.010111999697983265,829.569645030055,4.594032471444797,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,15,512,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 8}",0.010143999941647053,826.9526861450242,4.590872887039726,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,16,1024,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 1}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,17,1024,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 1}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,18,1024,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 1}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,19,1024,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 1}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,20,1024,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 2}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,21,1024,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 2}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,22,1024,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 2}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,23,1024,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 2}",0.007968000136315823,1052.7871305833905,4.83232174159193,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,24,1024,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 4}",0.00825599953532219,1016.0620726915577,4.796815126526582,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,25,1024,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 4}",0.00825599953532219,1016.0620726915577,4.796815126526582,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,26,1024,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 4}",0.00825599953532219,1016.0620726915577,4.796815126526582,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,27,1024,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 4}",0.00825599953532219,1016.0620726915577,4.796815126526582,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,28,1024,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 8}",0.010432000271975994,804.1226784219647,4.562877247726521,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,29,1024,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 8}",0.010432000271975994,804.1226784219647,4.562877247726521,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,30,1024,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 8}",0.010432000271975994,804.1226784219647,4.562877247726521,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,31,1024,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 8}",0.010432000271975994,804.1226784219647,4.562877247726521,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,32,2048,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 1}",0.011008000001311302,762.04651153713,4.509132997672027,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,33,2048,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 1}",0.011008000001311302,762.04651153713,4.509132997672027,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,34,2048,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 1}",0.011008000001311302,762.04651153713,4.509132997672027,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,35,2048,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 1}",0.011008000001311302,762.04651153713,4.509132997672027,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,36,2048,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 2}",0.009855999611318111,851.1169166815879,4.619674911627042,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,37,2048,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 2}",0.009855999611318111,851.1169166815879,4.619674911627042,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,38,2048,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 2}",0.009855999611318111,851.1169166815879,4.619674911627042,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,39,2048,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 2}",0.009855999611318111,851.1169166815879,4.619674911627042,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,40,2048,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 4}",0.009568000212311745,876.73576649861,4.649331059584089,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,41,2048,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 4}",0.009568000212311745,876.73576649861,4.649331059584089,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,42,2048,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 4}",0.009600000455975533,873.813291829429,4.645992133010896,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,43,2048,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 4}",0.009568000212311745,876.73576649861,4.649331059584089,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,44,2048,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 8}",0.01152000017464161,728.1777667387033,4.46367060855453,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,45,2048,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 8}",0.011487999930977821,730.2061325209278,4.466452272684466,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,46,2048,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 8}",0.01152000017464161,728.1777667387033,4.46367060855453,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,47,2048,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 8}",0.01152000017464161,728.1777667387033,4.46367060855453,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,48,4096,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.018432000651955605,455.1110950134424,3.993666959097802,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,49,4096,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.018432000651955605,455.1110950134424,3.993666959097802,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,50,4096,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.018464000895619392,454.32233498159155,3.9919323401501994,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,51,4096,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.018432000651955605,455.1110950134424,3.993666959097802,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,52,4096,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.014592000283300877,574.8771818213262,4.2272818262353535,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,53,4096,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.014560000039637089,576.1406577722157,4.22947723349127,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,54,4096,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.014592000283300877,574.8771818213262,4.2272818262353535,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,55,4096,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.014560000039637089,576.1406577722157,4.22947723349127,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,56,4096,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.013728000223636627,611.0582651038018,4.288317719945984,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,57,4096,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.013728000223636627,611.0582651038018,4.288317719945984,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,58,4096,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 4}",0.013728000223636627,611.0582651038018,4.288317719945984,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,59,4096,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 4}",0.013728000223636627,611.0582651038018,4.288317719945984,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,60,4096,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 8}",0.014495999552309513,578.6843445827453,4.23388256056524,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,61,4096,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 8}",0.014495999552309513,578.6843445827453,4.23388256056524,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,62,4096,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 8}",0.0144640002399683,579.9645921478763,4.236092458741588,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,63,4096,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 8}",0.014495999552309513,578.6843445827453,4.23388256056524,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,64,8192,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 1}",0.04032000154256821,208.05078569115756,3.2109076169608843,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,65,8192,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 1}",0.040352001786231995,207.88579571440673,3.210114274933372,1.52587890625e-05
A,softmax,softmax_m4096_n512,4096,512,66,8192,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 512}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 1}",0.040383998304605484,207.7210863750295,3.2093216540452274,1.52587890625e-05
